FrameID,Action,Mouse_position,execution_time 
0000007943,Space,"(1129, 337)",1538256671.0266416
0000007943,Space,"(1129, 337)",1538256671.0376117
0000007944,Q,"(1126, 340)",1538256671.0824924
0000007944,Space,"(1126, 340)",1538256671.0824924
0000007944,Q,"(1121, 341)",1538256671.0934632
0000007944,Space,"(1121, 341)",1538256671.0934632
0000007944,Q,"(1117, 343)",1538256671.104433
0000007944,Space,"(1117, 343)",1538256671.104433
0000007944,Q,"(1114, 343)",1538256671.1154044
0000007944,Space,"(1114, 343)",1538256671.1154044
0000007944,Q,"(1112, 343)",1538256671.1263747
0000007944,Space,"(1112, 343)",1538256671.1263747
0000007944,Space,"(1111, 343)",1538256671.1373456
0000007944,Space,"(1111, 343)",1538256671.1483166
0000007944,Space,"(1111, 343)",1538256671.1592867
0000007944,Space,"(1111, 343)",1538256671.1702573
0000007944,Space,"(1111, 343)",1538256671.181228
0000007944,Space,"(1111, 343)",1538256671.1921985
0000007945,A,"(1111, 343)",1538256671.2320926
0000007945,Space,"(1111, 343)",1538256671.2320926
0000007945,A,"(1111, 343)",1538256671.243063
0000007945,Space,"(1111, 343)",1538256671.243063
0000007945,LeftDown,"(1109, 343)",1538256671.2540338
0000007945,A,"(1109, 343)",1538256671.2540338
0000007945,Space,"(1109, 343)",1538256671.2540338
0000007945,LeftDown,"(1109, 342)",1538256671.265004
0000007945,A,"(1109, 342)",1538256671.265004
0000007945,Space,"(1109, 342)",1538256671.265004
0000007945,LeftDown,"(1108, 342)",1538256671.2759748
0000007945,A,"(1108, 342)",1538256671.2759748
0000007945,Space,"(1108, 342)",1538256671.2759748
0000007945,LeftDown,"(1106, 342)",1538256671.286946
0000007945,A,"(1106, 342)",1538256671.286946
0000007945,Space,"(1106, 342)",1538256671.286946
0000007945,LeftDown,"(1105, 340)",1538256671.297916
0000007945,Space,"(1105, 340)",1538256671.297916
0000007945,LeftDown,"(1105, 340)",1538256671.3088868
0000007945,Space,"(1105, 340)",1538256671.3088868
0000007945,LeftDown,"(1105, 340)",1538256671.3198574
0000007945,Space,"(1105, 340)",1538256671.3198574
0000007945,LeftDown,"(1105, 340)",1538256671.330828
0000007945,Space,"(1105, 340)",1538256671.330828
0000007945,Space,"(1105, 340)",1538256671.341799
0000007946,A,"(1102, 340)",1538256671.3846838
0000007946,Space,"(1102, 340)",1538256671.3846838
0000007946,A,"(1102, 340)",1538256671.3956552
0000007946,Space,"(1102, 340)",1538256671.3956552
0000007946,LeftDown,"(1102, 340)",1538256671.4076228
0000007946,A,"(1102, 340)",1538256671.4076228
0000007946,Space,"(1102, 340)",1538256671.4076228
0000007946,LeftDown,"(1102, 340)",1538256671.4185932
0000007946,Space,"(1102, 340)",1538256671.4185932
0000007946,LeftDown,"(1102, 340)",1538256671.429565
0000007946,LeftDown,"(1102, 340)",1538256671.4405353
0000007946,LeftDown,"(1102, 340)",1538256671.4515054
0000007946,LeftDown,"(1102, 340)",1538256671.4624765
0000007946,LeftDown,"(1102, 340)",1538256671.4734466
0000007946,Space,"(1102, 340)",1538256671.4734466
0000007946,LeftDown,"(1102, 340)",1538256671.4844172
0000007946,A,"(1102, 340)",1538256671.4844172
0000007946,Space,"(1102, 340)",1538256671.4844172
0000007946,LeftDown,"(1102, 340)",1538256671.4953883
0000007946,A,"(1102, 340)",1538256671.4953883
0000007946,Space,"(1102, 340)",1538256671.4953883
0000007947,A,"(1102, 340)",1538256671.5308003
0000007947,Space,"(1102, 340)",1538256671.5308003
0000007947,A,"(1102, 340)",1538256671.541771
0000007947,Space,"(1102, 340)",1538256671.541771
0000007947,A,"(1102, 340)",1538256671.5527413
0000007947,Space,"(1102, 340)",1538256671.5527413
0000007947,LeftDown,"(1102, 340)",1538256671.5637116
0000007947,A,"(1102, 340)",1538256671.5637116
0000007947,Space,"(1102, 340)",1538256671.5637116
0000007947,LeftDown,"(1102, 340)",1538256671.5746827
0000007947,A,"(1102, 340)",1538256671.5746827
0000007947,Space,"(1102, 340)",1538256671.5746827
0000007947,LeftDown,"(1102, 340)",1538256671.5856538
0000007947,A,"(1102, 340)",1538256671.5856538
0000007947,Space,"(1102, 340)",1538256671.5856538
0000007947,LeftDown,"(1102, 340)",1538256671.596624
0000007947,A,"(1102, 340)",1538256671.596624
0000007947,Space,"(1102, 340)",1538256671.596624
0000007947,LeftDown,"(1102, 340)",1538256671.6071022
0000007947,A,"(1102, 340)",1538256671.6071022
0000007947,Space,"(1102, 340)",1538256671.6071022
0000007947,LeftDown,"(1102, 340)",1538256671.6180725
0000007947,A,"(1102, 340)",1538256671.6180725
0000007947,Space,"(1102, 340)",1538256671.6180725
0000007947,LeftDown,"(1102, 340)",1538256671.6290433
0000007947,A,"(1102, 340)",1538256671.6290433
0000007947,Space,"(1102, 340)",1538256671.6290433
0000007947,LeftDown,"(1102, 340)",1538256671.6400142
0000007947,Space,"(1102, 340)",1538256671.6400142
0000007947,LeftDown,"(1102, 340)",1538256671.6509848
0000007947,Space,"(1102, 340)",1538256671.6509848
0000007948,LeftDown,"(1103, 349)",1538256671.6838968
0000007948,Space,"(1103, 349)",1538256671.6838968
0000007948,Space,"(1103, 349)",1538256671.6948683
0000007948,Space,"(1103, 349)",1538256671.705345
0000007948,Space,"(1103, 349)",1538256671.7163157
0000007948,Space,"(1103, 349)",1538256671.7272863
0000007948,Space,"(1103, 349)",1538256671.738257
0000007948,Space,"(1103, 349)",1538256671.7492275
0000007948,Space,"(1103, 349)",1538256671.760198
0000007948,Space,"(1103, 349)",1538256671.771169
0000007948,Space,"(1103, 349)",1538256671.7821393
0000007948,Space,"(1103, 349)",1538256671.7931106
0000007949,Space,"(1103, 349)",1538256671.838496
0000007949,Space,"(1103, 349)",1538256671.8494668
0000007949,Space,"(1103, 349)",1538256671.860437
0000007949,Space,"(1103, 349)",1538256671.8714082
0000007949,Space,"(1103, 349)",1538256671.8823786
0000007949,Space,"(1104, 345)",1538256671.8933492
0000007949,Space,"(1106, 340)",1538256671.90432
0000007949,Space,"(1107, 337)",1538256671.9152908
0000007949,F,"(1109, 336)",1538256671.926261
0000007949,Space,"(1109, 336)",1538256671.926261
0000007949,F,"(1109, 336)",1538256671.9372318
0000007949,Space,"(1109, 336)",1538256671.9372318
0000007949,F,"(1109, 336)",1538256671.9482026
0000007949,Space,"(1109, 336)",1538256671.9482026
0000007950,F,"(1109, 336)",1538256671.989093
0000007950,Space,"(1109, 336)",1538256671.989093
0000007950,F,"(1109, 336)",1538256672.0000644
0000007950,Space,"(1109, 336)",1538256672.0000644
0000007950,F,"(1109, 336)",1538256672.011035
0000007950,Space,"(1109, 336)",1538256672.011035
0000007950,F,"(1109, 336)",1538256672.0220053
0000007950,Space,"(1109, 336)",1538256672.0220053
0000007950,F,"(1109, 336)",1538256672.0329757
0000007950,Space,"(1109, 336)",1538256672.0329757
0000007950,Space,"(1109, 336)",1538256672.0439463
0000007950,Space,"(1109, 336)",1538256672.0549173
0000007950,Space,"(1109, 336)",1538256672.0658877
0000007950,Space,"(1109, 336)",1538256672.0768585
0000007950,Space,"(1109, 336)",1538256672.0878294
0000007950,Space,"(1109, 336)",1538256672.0987997
0000007951,Space,"(1109, 336)",1538256672.1416852
0000007951,Space,"(1109, 336)",1538256672.152656
0000007951,Space,"(1109, 336)",1538256672.1636267
0000007951,Space,"(1109, 336)",1538256672.1745968
0000007951,Space,"(1109, 336)",1538256672.1855679
0000007951,Space,"(1109, 336)",1538256672.1965387
0000007951,Space,"(1109, 336)",1538256672.207509
0000007951,Space,"(1109, 336)",1538256672.2184799
0000007951,Space,"(1109, 336)",1538256672.2294502
0000007951,Space,"(1109, 336)",1538256672.240421
0000007951,Space,"(1109, 336)",1538256672.2513916
0000007952,R,"(1121, 328)",1538256672.2942774
0000007952,Space,"(1121, 328)",1538256672.2942774
0000007952,R,"(1121, 328)",1538256672.305248
0000007952,Space,"(1121, 328)",1538256672.305248
0000007952,R,"(1121, 328)",1538256672.3162184
0000007952,Space,"(1121, 328)",1538256672.3162184
0000007952,R,"(1121, 328)",1538256672.327189
0000007952,Space,"(1121, 328)",1538256672.327189
0000007952,R,"(1121, 328)",1538256672.3381603
0000007952,Space,"(1121, 328)",1538256672.3381603
0000007952,R,"(1121, 328)",1538256672.3491302
0000007952,Space,"(1121, 328)",1538256672.3491302
0000007952,Space,"(1121, 328)",1538256672.3601015
0000007952,Space,"(1121, 328)",1538256672.3710718
0000007952,Space,"(1121, 328)",1538256672.3820424
0000007952,Space,"(1121, 328)",1538256672.3930128
0000007952,Space,"(1121, 328)",1538256672.4039836
0000007953,Space,"(1121, 328)",1538256672.4398878
0000007953,Space,"(1121, 328)",1538256672.4508586
0000007953,Space,"(1121, 328)",1538256672.4618292
0000007953,Space,"(1121, 328)",1538256672.4728
0000007953,Space,"(1122, 329)",1538256672.4837704
0000007953,Space,"(1125, 335)",1538256672.494741
0000007953,Space,"(1127, 341)",1538256672.505712
0000007953,Space,"(1130, 349)",1538256672.5161886
0000007953,Space,"(1133, 358)",1538256672.5271595
0000007953,Space,"(1134, 365)",1538256672.5381298
0000007953,Space,"(1137, 374)",1538256672.5491009
0000007953,Space,"(1139, 383)",1538256672.5600712
0000007954,Space,"(1149, 415)",1538256672.6069458
0000007954,Space,"(1155, 422)",1538256672.6179173
0000007954,Space,"(1155, 424)",1538256672.6288874
0000007954,Space,"(1155, 424)",1538256672.639858
0000007954,Space,"(1155, 424)",1538256672.650829
0000007954,Space,"(1155, 423)",1538256672.6617994
0000007954,Space,"(1158, 418)",1538256672.6727703
0000007954,Space,"(1164, 405)",1538256672.6837404
0000007954,Space,"(1172, 387)",1538256672.6947114
0000007954,Space,"(1176, 370)",1538256672.7056816
0000007955,Space,"(1199, 309)",1538256672.749565
0000007955,Space,"(1205, 292)",1538256672.7605355
0000007955,Space,"(1209, 280)",1538256672.771506
0000007955,Space,"(1212, 267)",1538256672.7824764
0000007955,Space,"(1214, 258)",1538256672.793447
0000007955,Space,"(1215, 253)",1538256672.8044183
0000007955,Space,"(1215, 253)",1538256672.8153884
0000007955,Space,"(1215, 254)",1538256672.826359
0000007955,Space,"(1218, 253)",1538256672.8373299
0000007955,Space,"(1236, 277)",1538256672.8483007
0000007955,Space,"(1259, 305)",1538256672.859271
0000007956,Space,"(1332, 388)",1538256672.9031541
0000007956,Space,"(1334, 391)",1538256672.914125
0000007956,RightDown,"(1334, 390)",1538256672.9250948
0000007956,Space,"(1334, 390)",1538256672.9250948
0000007956,RightDown,"(1334, 390)",1538256672.9360657
0000007956,Space,"(1334, 390)",1538256672.9360657
0000007956,RightDown,"(1334, 390)",1538256672.9470365
0000007956,Space,"(1334, 390)",1538256672.9470365
0000007956,RightDown,"(1333, 382)",1538256672.9580076
0000007956,Space,"(1333, 382)",1538256672.9580076
0000007956,RightDown,"(1330, 373)",1538256672.968978
0000007956,Space,"(1330, 373)",1538256672.968978
0000007956,RightDown,"(1324, 360)",1538256672.9799485
0000007956,Space,"(1324, 360)",1538256672.9799485
0000007956,RightDown,"(1318, 349)",1538256672.990919
0000007956,Space,"(1318, 349)",1538256672.990919
0000007956,Space,"(1313, 339)",1538256673.0018897
0000007956,Space,"(1306, 328)",1538256673.0123684
0000007957,Space,"(1265, 295)",1538256673.0502672
0000007957,Space,"(1258, 288)",1538256673.0612383
0000007957,Space,"(1255, 283)",1538256673.0722084
0000007957,Space,"(1252, 280)",1538256673.0831795
0000007957,Space,"(1250, 279)",1538256673.0941494
0000007957,Space,"(1249, 277)",1538256673.1051204
0000007957,Space,"(1249, 277)",1538256673.115599
0000007957,Space,"(1249, 277)",1538256673.126569
0000007957,Space,"(1249, 277)",1538256673.13754
0000007957,Space,"(1249, 277)",1538256673.1485102
0000007957,Space,"(1249, 277)",1538256673.159481
0000007958,Space,"(1249, 277)",1538256673.1973798
0000007958,Space,"(1249, 277)",1538256673.208351
0000007958,Space,"(1249, 277)",1538256673.2193208
0000007958,Space,"(1249, 277)",1538256673.2302916
0000007958,Space,"(1249, 274)",1538256673.2412627
0000007958,Space,"(1247, 267)",1538256673.2522333
0000007958,Space,"(1246, 259)",1538256673.263204
0000007958,R,"(1244, 247)",1538256673.2741745
0000007958,Space,"(1244, 247)",1538256673.2741745
0000007958,R,"(1243, 237)",1538256673.285145
0000007958,Space,"(1243, 237)",1538256673.285145
0000007958,R,"(1240, 228)",1538256673.296116
0000007958,Space,"(1240, 228)",1538256673.296116
0000007958,R,"(1238, 223)",1538256673.3070867
0000007958,Space,"(1238, 223)",1538256673.3070867
0000007959,Space,"(1238, 223)",1538256673.356953
0000007959,Space,"(1239, 223)",1538256673.3679245
0000007959,Space,"(1241, 227)",1538256673.378895
0000007959,Space,"(1241, 230)",1538256673.3898652
0000007959,Space,"(1241, 230)",1538256673.4008358
0000007959,Space,"(1241, 232)",1538256673.411806
0000007959,Space,"(1241, 233)",1538256673.4227777
0000007959,Space,"(1241, 233)",1538256673.4337475
0000007959,Space,"(1242, 242)",1538256673.4447186
0000007959,Space,"(1245, 262)",1538256673.4556892
0000007959,Space,"(1251, 286)",1538256673.4666598
0000007960,Space,"(1278, 407)",1538256673.5075507
0000007960,Space,"(1284, 442)",1538256673.518521
0000007960,Space,"(1286, 467)",1538256673.529492
0000007960,Space,"(1287, 496)",1538256673.5404623
0000007960,Space,"(1287, 517)",1538256673.5514333
0000007960,Space,"(1289, 542)",1538256673.5624037
0000007960,Space,"(1292, 563)",1538256673.5733743
0000007960,Space,"(1295, 589)",1538256673.5843456
0000007960,Space,"(1299, 608)",1538256673.5953157
0000007960,Space,"(1304, 629)",1538256673.6062865
0000007960,Space,"(1308, 643)",1538256673.617257
0000007961,Space,"(1316, 673)",1538256673.6591454
0000007961,Space,"(1317, 679)",1538256673.671114
0000007961,Space,"(1319, 682)",1538256673.6820834
0000007961,Space,"(1319, 688)",1538256673.6930544
0000007961,Space,"(1319, 694)",1538256673.7040248
0000007961,Space,"(1319, 700)",1538256673.7149959
0000007961,Space,"(1319, 703)",1538256673.725966
0000007961,Space,"(1319, 703)",1538256673.736937
0000007961,Space,"(1318, 703)",1538256673.747908
0000007961,Space,"(1309, 704)",1538256673.758878
0000007961,Space,"(1289, 704)",1538256673.769849
0000007962,A,"(1169, 731)",1538256673.8067508
0000007962,Space,"(1169, 731)",1538256673.8067508
0000007962,A,"(1135, 751)",1538256673.8177216
0000007962,Space,"(1135, 751)",1538256673.8177216
0000007962,LeftDown,"(1117, 761)",1538256673.8286915
0000007962,A,"(1117, 761)",1538256673.8286915
0000007962,Space,"(1117, 761)",1538256673.8286915
0000007962,LeftDown,"(1097, 775)",1538256673.8396623
0000007962,A,"(1097, 775)",1538256673.8396623
0000007962,Space,"(1097, 775)",1538256673.8396623
0000007962,LeftDown,"(1081, 788)",1538256673.8506327
0000007962,A,"(1081, 788)",1538256673.8506327
0000007962,Space,"(1081, 788)",1538256673.8506327
0000007962,LeftDown,"(1072, 796)",1538256673.8616035
0000007962,A,"(1072, 796)",1538256673.8616035
0000007962,Space,"(1072, 796)",1538256673.8616035
0000007962,LeftDown,"(1064, 800)",1538256673.8725739
0000007962,A,"(1064, 800)",1538256673.8725739
0000007962,Space,"(1064, 800)",1538256673.8725739
0000007962,LeftDown,"(1063, 802)",1538256673.883545
0000007962,A,"(1063, 802)",1538256673.883545
0000007962,Space,"(1063, 802)",1538256673.883545
0000007962,LeftDown,"(1063, 802)",1538256673.8945162
0000007962,A,"(1063, 802)",1538256673.8945162
0000007962,Space,"(1063, 802)",1538256673.8945162
0000007962,LeftDown,"(1063, 802)",1538256673.905486
0000007962,Space,"(1063, 802)",1538256673.905486
0000007962,LeftDown,"(1061, 808)",1538256673.9164572
0000007962,Space,"(1061, 808)",1538256673.9164572
0000007963,Space,"(1107, 880)",1538256673.9593422
0000007963,Space,"(1139, 898)",1538256673.9703133
0000007963,Space,"(1161, 911)",1538256673.9812834
0000007963,Space,"(1191, 925)",1538256673.9922545
0000007963,Space,"(1215, 934)",1538256674.0032248
0000007963,Space,"(1238, 941)",1538256674.0141954
0000007963,Space,"(1248, 946)",1538256674.025166
0000007963,Space,"(1253, 949)",1538256674.0361366
0000007963,Space,"(1253, 952)",1538256674.0471077
0000007963,Space,"(1254, 955)",1538256674.058078
0000007963,Space,"(1254, 956)",1538256674.0690486
0000007964,RightDown,"(1249, 979)",1538256674.1139295
0000007964,Space,"(1249, 979)",1538256674.1139295
0000007964,RightDown,"(1244, 991)",1538256674.1249
0000007964,Space,"(1244, 991)",1538256674.1249
0000007964,RightDown,"(1241, 1001)",1538256674.1358707
0000007964,Space,"(1241, 1001)",1538256674.1358707
0000007964,RightDown,"(1238, 1007)",1538256674.1468408
0000007964,Space,"(1238, 1007)",1538256674.1468408
0000007964,RightDown,"(1234, 1012)",1538256674.1578112
0000007964,Space,"(1234, 1012)",1538256674.1578112
0000007964,RightDown,"(1229, 1015)",1538256674.1687818
0000007964,Space,"(1229, 1015)",1538256674.1687818
0000007964,RightDown,"(1223, 1018)",1538256674.1797535
0000007964,Space,"(1223, 1018)",1538256674.1797535
0000007964,RightDown,"(1216, 1018)",1538256674.1907234
0000007964,Space,"(1216, 1018)",1538256674.1907234
0000007964,RightDown,"(1199, 1011)",1538256674.2016943
0000007964,Space,"(1199, 1011)",1538256674.2016943
0000007964,RightDown,"(1175, 1000)",1538256674.2126646
0000007964,Space,"(1175, 1000)",1538256674.2126646
0000007964,Space,"(1144, 976)",1538256674.2236354
0000007965,Space,"(1067, 858)",1538256674.2645261
0000007965,Space,"(1049, 823)",1538256674.2754967
0000007965,Space,"(1036, 798)",1538256674.2864676
0000007965,Space,"(1030, 786)",1538256674.2974381
0000007965,Q,"(1028, 781)",1538256674.3084085
0000007965,Space,"(1028, 781)",1538256674.3084085
0000007965,RightDown,"(1028, 781)",1538256674.319379
0000007965,Q,"(1028, 781)",1538256674.319379
0000007965,Space,"(1028, 781)",1538256674.319379
0000007965,RightDown,"(1028, 781)",1538256674.3298573
0000007965,Q,"(1028, 781)",1538256674.3298573
0000007965,Space,"(1028, 781)",1538256674.3298573
0000007965,RightDown,"(1028, 781)",1538256674.340828
0000007965,Q,"(1028, 781)",1538256674.340828
0000007965,Space,"(1028, 781)",1538256674.340828
0000007965,RightDown,"(1028, 781)",1538256674.3517978
0000007965,Q,"(1028, 781)",1538256674.3517978
0000007965,Space,"(1028, 781)",1538256674.3517978
0000007965,Q,"(1028, 781)",1538256674.3627684
0000007965,Space,"(1028, 781)",1538256674.3627684
0000007965,Space,"(1028, 781)",1538256674.3737395
0000007966,Space,"(1025, 778)",1538256674.4136333
0000007966,Q,"(1025, 777)",1538256674.4241107
0000007966,Space,"(1025, 777)",1538256674.4241107
0000007966,Q,"(1025, 777)",1538256674.4350817
0000007966,Space,"(1025, 777)",1538256674.4350817
0000007966,RightDown,"(1025, 777)",1538256674.4460518
0000007966,Q,"(1025, 777)",1538256674.4460518
0000007966,Space,"(1025, 777)",1538256674.4460518
0000007966,RightDown,"(1025, 778)",1538256674.4570231
0000007966,Q,"(1025, 778)",1538256674.4570231
0000007966,Space,"(1025, 778)",1538256674.4570231
0000007966,RightDown,"(1031, 779)",1538256674.467993
0000007966,Q,"(1031, 779)",1538256674.467993
0000007966,Space,"(1031, 779)",1538256674.467993
0000007966,RightDown,"(1040, 782)",1538256674.4789639
0000007966,Q,"(1040, 782)",1538256674.4789639
0000007966,Space,"(1040, 782)",1538256674.4789639
0000007966,RightDown,"(1053, 784)",1538256674.4899347
0000007966,Q,"(1053, 784)",1538256674.4899347
0000007966,Space,"(1053, 784)",1538256674.4899347
0000007966,RightDown,"(1073, 784)",1538256674.5009058
0000007966,Q,"(1073, 784)",1538256674.5009058
0000007966,Space,"(1073, 784)",1538256674.5009058
0000007966,RightDown,"(1101, 785)",1538256674.5118759
0000007966,Q,"(1101, 785)",1538256674.5118759
0000007966,Space,"(1101, 785)",1538256674.5118759
0000007966,RightDown,"(1125, 787)",1538256674.5223541
0000007966,Space,"(1125, 787)",1538256674.5223541
0000007967,RightDown,"(1161, 809)",1538256674.5692294
0000007967,Space,"(1161, 809)",1538256674.5692294
0000007967,RightDown,"(1164, 820)",1538256674.5802007
0000007967,Space,"(1164, 820)",1538256674.5802007
0000007967,RightDown,"(1166, 832)",1538256674.5911705
0000007967,Space,"(1166, 832)",1538256674.5911705
0000007967,RightDown,"(1169, 838)",1538256674.6021411
0000007967,Space,"(1169, 838)",1538256674.6021411
0000007967,RightDown,"(1170, 839)",1538256674.6131115
0000007967,Space,"(1170, 839)",1538256674.6131115
0000007967,RightDown,"(1170, 839)",1538256674.623589
0000007967,Space,"(1170, 839)",1538256674.623589
0000007967,RightDown,"(1170, 839)",1538256674.6345594
0000007967,Space,"(1170, 839)",1538256674.6345594
0000007967,RightDown,"(1170, 839)",1538256674.6455307
0000007967,Space,"(1170, 839)",1538256674.6455307
0000007967,RightDown,"(1170, 839)",1538256674.6565015
0000007967,Space,"(1170, 839)",1538256674.6565015
0000007967,RightDown,"(1168, 838)",1538256674.667472
0000007967,Space,"(1168, 838)",1538256674.667472
0000007967,Space,"(1160, 828)",1538256674.6784422
0000007968,A,"(1087, 747)",1538256674.7163413
0000007968,Space,"(1087, 747)",1538256674.7163413
0000007968,A,"(1063, 723)",1538256674.727312
0000007968,Space,"(1063, 723)",1538256674.727312
0000007968,A,"(1052, 706)",1538256674.7382822
0000007968,Space,"(1052, 706)",1538256674.7382822
0000007968,A,"(1049, 697)",1538256674.749253
0000007968,Space,"(1049, 697)",1538256674.749253
0000007968,A,"(1048, 691)",1538256674.7602236
0000007968,Space,"(1048, 691)",1538256674.7602236
0000007968,LeftDown,"(1045, 687)",1538256674.7711947
0000007968,A,"(1045, 687)",1538256674.7711947
0000007968,Space,"(1045, 687)",1538256674.7711947
0000007968,LeftDown,"(1043, 684)",1538256674.7821648
0000007968,A,"(1043, 684)",1538256674.7821648
0000007968,Space,"(1043, 684)",1538256674.7821648
0000007968,LeftDown,"(1043, 682)",1538256674.793136
0000007968,A,"(1043, 682)",1538256674.793136
0000007968,Space,"(1043, 682)",1538256674.793136
0000007968,LeftDown,"(1043, 681)",1538256674.8041112
0000007968,A,"(1043, 681)",1538256674.8041112
0000007968,Space,"(1043, 681)",1538256674.8041112
0000007968,LeftDown,"(1043, 681)",1538256674.8150766
0000007968,Space,"(1043, 681)",1538256674.8150766
0000007968,LeftDown,"(1043, 679)",1538256674.8260474
0000007968,Space,"(1043, 679)",1538256674.8260474
0000007969,LeftDown,"(1044, 680)",1538256674.8679354
0000007969,Space,"(1044, 680)",1538256674.8689327
0000007969,LeftDown,"(1056, 688)",1538256674.879904
0000007969,Space,"(1056, 688)",1538256674.879904
0000007969,Space,"(1068, 694)",1538256674.8908744
0000007969,Space,"(1089, 703)",1538256674.9018452
0000007969,Space,"(1104, 715)",1538256674.912815
0000007969,Space,"(1127, 728)",1538256674.9237866
0000007969,Space,"(1149, 742)",1538256674.9347565
0000007969,Space,"(1176, 757)",1538256674.9457276
0000007969,Space,"(1199, 770)",1538256674.9566982
0000007969,Space,"(1217, 781)",1538256674.9676688
0000007969,Space,"(1244, 800)",1538256674.9786396
0000007970,Space,"(1287, 830)",1538256675.022522
0000007970,Space,"(1287, 830)",1538256675.033493
0000007970,Space,"(1287, 830)",1538256675.0444634
0000007970,RightDown,"(1286, 830)",1538256675.0554345
0000007970,Space,"(1286, 830)",1538256675.0554345
0000007970,RightDown,"(1286, 829)",1538256675.066405
0000007970,Space,"(1286, 829)",1538256675.066405
0000007970,RightDown,"(1286, 830)",1538256675.0773754
0000007970,Space,"(1286, 830)",1538256675.0773754
0000007970,RightDown,"(1286, 835)",1538256675.0883465
0000007970,Space,"(1286, 835)",1538256675.0883465
0000007970,RightDown,"(1286, 839)",1538256675.0993166
0000007970,Space,"(1286, 839)",1538256675.0993166
0000007970,RightDown,"(1287, 844)",1538256675.1102877
0000007970,Space,"(1287, 844)",1538256675.1102877
0000007970,RightDown,"(1287, 845)",1538256675.1212585
0000007970,Space,"(1287, 845)",1538256675.1212585
0000007970,RightDown,"(1287, 845)",1538256675.1322289
0000007970,Space,"(1287, 845)",1538256675.1322289
0000007971,RightDown,"(1287, 845)",1538256675.1711245
0000007971,Space,"(1287, 845)",1538256675.1711245
0000007971,RightDown,"(1285, 845)",1538256675.1820958
0000007971,Space,"(1285, 845)",1538256675.1820958
0000007971,Space,"(1274, 838)",1538256675.193066
0000007971,Space,"(1244, 816)",1538256675.204037
0000007971,Space,"(1213, 790)",1538256675.2150078
0000007971,Space,"(1172, 759)",1538256675.2259781
0000007971,A,"(1139, 727)",1538256675.236949
0000007971,Space,"(1139, 727)",1538256675.236949
0000007971,A,"(1103, 684)",1538256675.2479193
0000007971,Space,"(1103, 684)",1538256675.2479193
0000007971,A,"(1076, 645)",1538256675.2588904
0000007971,Space,"(1076, 645)",1538256675.2588904
0000007971,A,"(1052, 600)",1538256675.2698612
0000007971,Space,"(1052, 600)",1538256675.2698612
0000007971,A,"(1039, 568)",1538256675.2808316
0000007971,Space,"(1039, 568)",1538256675.2808316
0000007972,LeftDown,"(1031, 526)",1538256675.3237166
0000007972,A,"(1031, 526)",1538256675.3237166
0000007972,Space,"(1031, 526)",1538256675.3237166
0000007972,LeftDown,"(1031, 526)",1538256675.3346877
0000007972,A,"(1031, 526)",1538256675.3346877
0000007972,Space,"(1031, 526)",1538256675.3346877
0000007972,LeftDown,"(1031, 526)",1538256675.3456578
0000007972,A,"(1031, 526)",1538256675.3456578
0000007972,Space,"(1031, 526)",1538256675.3456578
0000007972,LeftDown,"(1031, 526)",1538256675.356629
0000007972,Space,"(1031, 526)",1538256675.356629
0000007972,LeftDown,"(1031, 526)",1538256675.3676
0000007972,Space,"(1031, 526)",1538256675.3676
0000007972,LeftDown,"(1031, 526)",1538256675.3785698
0000007972,Space,"(1031, 526)",1538256675.3785698
0000007972,LeftDown,"(1032, 529)",1538256675.3895411
0000007972,Space,"(1032, 529)",1538256675.3895411
0000007972,LeftDown,"(1034, 533)",1538256675.4005115
0000007972,Space,"(1034, 533)",1538256675.4005115
0000007972,LeftDown,"(1037, 539)",1538256675.411482
0000007972,Space,"(1037, 539)",1538256675.411482
0000007972,LeftDown,"(1044, 550)",1538256675.4224527
0000007972,Space,"(1044, 550)",1538256675.4224527
0000007972,LeftDown,"(1050, 559)",1538256675.4334235
0000007972,Space,"(1050, 559)",1538256675.4334235
0000007973,Space,"(1079, 613)",1538256675.4743142
0000007973,Space,"(1086, 629)",1538256675.4852848
0000007973,Space,"(1098, 652)",1538256675.4962552
0000007973,Space,"(1109, 671)",1538256675.5072262
0000007973,Space,"(1121, 697)",1538256675.5181966
0000007973,Space,"(1133, 718)",1538256675.5291677
0000007973,Space,"(1143, 740)",1538256675.5401385
0000007973,Space,"(1151, 760)",1538256675.551109
0000007973,Space,"(1158, 781)",1538256675.5620794
0000007973,Space,"(1163, 799)",1538256675.5730495
0000007973,Space,"(1169, 820)",1538256675.584021
0000007974,Space,"(1182, 877)",1538256675.6259096
0000007974,Space,"(1184, 883)",1538256675.6368797
0000007974,Space,"(1184, 887)",1538256675.6478498
0000007974,Space,"(1184, 889)",1538256675.6588206
0000007974,RightDown,"(1184, 889)",1538256675.669791
0000007974,Space,"(1184, 889)",1538256675.669791
0000007974,RightDown,"(1184, 889)",1538256675.680762
0000007974,Space,"(1184, 889)",1538256675.680762
0000007974,RightDown,"(1184, 889)",1538256675.6917324
0000007974,Space,"(1184, 889)",1538256675.6917324
0000007974,RightDown,"(1184, 892)",1538256675.702703
0000007974,Space,"(1184, 892)",1538256675.702703
0000007974,RightDown,"(1184, 896)",1538256675.713674
0000007974,Space,"(1184, 896)",1538256675.713674
0000007974,RightDown,"(1184, 899)",1538256675.7246444
0000007974,Space,"(1184, 899)",1538256675.7246444
